Commune;Code_Com;Adresse;ID2;X_CC43;Y_CC43;X_WGS84;Y_WGS84
TOULOUSE;31555;BARRIERE DE BAYONNE AVENUE DE GRANDE BRETAGNE;609;1572416,457;2267636,895;1,41979136;43,59804026
TOULOUSE;31555;VOIE DU TOEC cité;611;1570968,819;2267226,963;1,40196225;43,59410473
TOULOUSE;31555;RUE DES FONTAINES RUE PAUL DECAMPS;603;1572077,358;2268070,218;1,41549116;43,60188235
TOULOUSE;31555;RUE CIMETIERE ST CYPRIEN;616;1573274,045;2266894,670;1,43058241;43,59150549
TOULOUSE;31555;RTE D ESPAGNE Les Oustalous;637;1572728,995;2265155,650;1,42423782;43,57576371
TOULOUSE;31555;RUE LAGANNE Cours DILLON;615;1573631,008;2267076,160;1,43496026;43,59319870
TOULOUSE;31555;RTE DE SAINT SIMON IMP DES ARENES;618;1572196,883;2266826,013;1,41726163;43,59070574
TOULOUSE;31555;RUE DU QUATORZE JUILLET RUE DU 11 NOVEMBRE;617;1571958,127;2267074,803;1,41424737;43,59290414
TOULOUSE;31555;RTE DE SEYSSES N°274 CHE MARTYRS DE;638;1572110,699;2264595,040;1,41671520;43,57061397
TOULOUSE;31555;PL DE LA CROIX DE PIERRE AV DE MURE;629;1573096,769;2266136,711;1,42856303;43,58465457
TOULOUSE;31555;RTE DE SAINT SIMON RUE DU PRADO;620;1571806,795;2266638,624;1,41247569;43,58895314
TOULOUSE;31555;RTE DE SAINT SIMON RUE DU QUATORZE;619;1572023,970;2266753,273;1,41513773;43,59002180
TOULOUSE;31555;RUE DE CUGNAUX CITE ROGUET;613;1573094,346;2267254,138;1,42827419;43,59471020
TOULOUSE;31555;RUE STE LUCIE;614;1573195,671;2267133,032;1,42955684;43,59363738
TOULOUSE;31555;RUE D'AUCH;621;1572595,678;2266436,365;1,42228983;43,58726671
TOULOUSE;31555;RUE VILLENEUVE;606;1573179,206;2267665,694;1,42922964;43,59842818
TOULOUSE;31555;AV ETIENNE BILLIERES Angle RUE DE GASCOGNE;608;1572998,597;2267510,890;1,42702908;43,59700464
TOULOUSE;31555;BD KOENIGS  Mac Donald BARRIERE DE LOMBEZ;612;1572354,896;2267253,014;1,41911852;43,59457521
TOULOUSE;31555;ANGLE RUE BENEZET, AVENUE DE MURET, STATION TOTAL;639;1573297,327;2266565,337;1,43094683;43,58854564
TOULOUSE;31555;BOULEVARD DEODAT DE SEVERAC FACE TOTAL;641;1572714,614;2266563,751;1,42373272;43,58843319
TOULOUSE;31555;RUE DES ARCS ST CYPRIEN FACE A L'IMPASSE;646;1572590,401;2266681,883;1,42216740;43,58947530
TOULOUSE;31555;RUE DES ARCS ST CYPRIEN ANGLE DU LIERRE;647;1573041,352;2267024,578;1,42767122;43,59263540
TOULOUSE;31555;140 AV DE LOMBEZ;642;1571600,230;2267214,097;1,40978335;43,59409679
TOULOUSE;31555;RUE ROQUEMAUREL ANGLE RUE ELLA MAILLART;643;1571633,773;2267428,353;1,41014846;43,59603065
TOULOUSE;31555;51 ROUTE D'ESPAGNE RES LES OUSTALOUS;644;1572728,841;2265151,297;1,42423691;43,57572450
TOULOUSE;31555;63 ALLEES MAURICE SARRAULT;645;1572398,749;2266976,074;1,41972602;43,59209038
TOULOUSE;31555;AVENUE DE GRANDE BRETAGNE ANGLE RUE SCOTTO;649;1572205,731;2267741,726;1,41715753;43,59894796
TOULOUSE;31555;FACE AU 32 AVENUE DE BIARRITZ;650;1571705,528;2268749,381;1,41072748;43,60793106
TOULOUSE;31555;PLACE CURVAL ANGLE RUE DE L'OURCQ;657;1572969,352;2265621,939;1,42710493;43,58000052
TOULOUSE;31555;ALL CHARLES DE FITTE ANGLE RUE DE CUGNAUX;658;1573400,975;2267366,665;1,43204490;43,59577442
TOULOUSE;31555;RUE GAMELIN ANGLE RUE DES TURES;659;1572480,966;2266509,744;1,42085254;43,58790767
TOULOUSE;31555;RUE LAGANNE FACE RUE DU PONT VIEUX;661;1573784,864;2267565,766;1,43675246;43,59763058
TOULOUSE;31555;AVENUE DE MURET ANGLE AVENUE BARBUSSE;663;1572823,217;2265748,679;1,42526650;43,58111646
TOULOUSE;31555;BD JEAN BRUNHES FACE AU N 36;664;1572475,002;2268043,781;1,42042157;43,60171184
TOULOUSE;31555;RUE DE LA SARTHE;654;1571825,054;2264589,145;1,41318110;43,57051241
TOULOUSE;31555;RUE DE LA MAYENNE RUE DU DOUBS;652;1571754,160;2264792,052;1,41225616;43,57232638
TOULOUSE;31555;RUE DE LA TOURRAINE RUE DE L'AUVERGNE;651;1571891,390;2264953,571;1,41391698;43,57380326
TOULOUSE;31555;RUE DE ROUERGUE;655;1571965,309;2265269,957;1,41475804;43,57666308
TOULOUSE;31555;ALL DE L'ILE DE FRANCE RUE DU LIMOUSIN;653;1572174,322;2265203,318;1,41736082;43,57609884
TOULOUSE;31555;RUE DE LA FAOURETTE FACE RUE PAUL LAMBERT;656;1572187,458;2265595,337;1,41743201;43,57962896
TOULOUSE;31555;RUE DU GARD;623;1571734,483;2266331,464;1,41165231;43,58617663
TOULOUSE;31555;RUE DE LA FAOURETTE;633;1572118,345;2265632,955;1,41656767;43,57995577
TOULOUSE;31555;RUE VESTREPAIN RUE HENRI DUNANT;622;1571954,126;2266314,759;1,41437548;43,58606364
TOULOUSE;31555;RUE HENRI DESBALS  RUE SAINTONGE;630;1571877,711;2265827,515;1,41354336;43,58166581
TOULOUSE;31555;CHE DE BAGATELLE PL DE LA LOIRE;627;1571559,610;2265932,468;1,40958086;43,58255618
TOULOUSE;31555;RUE VESTREPAIN RUE DUBELLAY;625;1571307,235;2266083,523;1,40642109;43,58387252
TOULOUSE;31555;RUE DU BEARN RUE DE BIGORRE;635;1571705,138;2265184,963;1,41155743;43,57585396
TOULOUSE;31555;RUE ROZES DE BROUSSE RUE PAUL LAMBE;632;1571850,866;2265485,187;1,41329109;43,57858055
TOULOUSE;31555;RUE DU LOT Point info;631;1571685,228;2265662,612;1,41119915;43,58014907
TOULOUSE;31555;RUE H DESBALS RUE DU MONT D ORE;628;1572060,044;2266153,811;1,41572435;43,58463321
TOULOUSE;31555;14 RUE DU SOLEIL LEVANT;527;1576228,844;2267361,413;1,46706197;43,59619689
TOULOUSE;31555;RUE DES AZALEES RUE LUCHET;335;1576350,849;2271936,412;1,46753919;43,63738856
TOULOUSE;31555;DEPOT RELAIS DU GRAND RAMIER;406;1573914,232;2266710,633;1,43855123;43,58995665
TOULOUSE;31555;place pinel (angle) proche de la rue de la providence;503;1576229,177;2268104,352;1,46689819;43,60288290
TOULOUSE;31555;cité universitaire de l' enac;560;1577312,413;2264089,926;1,48121176;43,56693263
TOULOUSE;31555;cité universitaire de l' enac;562;1577340,828;2263902,715;1,48160531;43,56525246
TOULOUSE;31555;BD RICHARD WAGNER;602;1572459,547;2268292,989;1,42017213;43,60395190
TOULOUSE;31555;RUE BARRIC;634;1573588,714;2267960,100;1,43423258;43,60114642
TOULOUSE;31555;CHEMIN DE COURSES;665;1571032,737;2266875,675;1,40283638;43,59095436
TOULOUSE;31555;RTE DE BAYONNE Carrefour;703;1570334,600;2268797,182;1,39373765;43,60812656
TOULOUSE;31555;RUE RENE SENTENAC EX PLACE BERTHIER;704;1569233,594;2268936,230;1,38006880;43,60918760
TOULOUSE;31555;RUE DE LISIEUX CHEMIN TEYNIER;706;1570281,333;2267726,987;1,39333146;43,59848653
TOULOUSE;31555;AV DE LARDENNE CHEMIN DU CALQUET;707;1570092,734;2267198,790;1,39112135;43,59370071
TOULOUSE;31555;AV DES ARENES ROMAINES AV DE CASSELARDIT;700;1570672,772;2269909,496;1,39766303;43,61819455
TOULOUSE;31555;CHEMIN DES CAPELLES;705;1569512,264;2267834,732;1,38378260;43,59932337
TOULOUSE;31555;IMP DE L ABBE SALVAT;723;1570850,814;2264772,575;1,40107960;43,57199690
TOULOUSE;31555;RUE ARISTIDE MAILLOL ECOLE D'ARCHITECTURE;718;1570496,200;2265613,816;1,39649163;43,57950661
TOULOUSE;31555;PL EDOUARD BOUILLIERE GEANT;724;1570253,981;2264418,488;1,39377616;43,56870789
TOULOUSE;31555;RUE DU CIMETIERE SAINT SIMON;731;1569273,230;2263116,998;1,38194799;43,55682604
TOULOUSE;31555;CHE FERRO LEBRES Intermarché;709;1568611,308;2266293,798;1,37299575;43,58529973
TOULOUSE;31555;AV DU GENERAL EISENHOWER THALES;725;1569048,619;2264026,399;1,37895141;43,56497100
TOULOUSE;31555;RUE DE LONDRES;727;1571610,530;2264463,578;1,41055531;43,56934590
TOULOUSE;31555;RUE DE GIRONIS;729;1571822,770;2263916,801;1,41331002;43,56446139
TOULOUSE;31555;RTE DE SEYSSES DECHETTERIE;733;1570636,337;2262921,126;1,39886174;43,55529838
TOULOUSE;31555;CITE BOMAP;735;1568350,852;2262214,939;1,37075073;43,54854769
TOULOUSE;31555;AV GASPARD CORIOLIS RD PT ALPHONSE ALLAIS;716;1569323,141;2265615,731;1,38197000;43,57932141
TOULOUSE;31555;RUE UNIVERSITE DU MIRAIL RUE ARISTIDE MAILLOL;721;1570958,896;2265065,555;1,40234839;43,57465201
TOULOUSE;31555;CHE DE GAILLARDIE AVENUE DU DR MAUR;712;1568400,875;2265835,544;1,37050064;43,58113911
TOULOUSE;31555;CHE DE LESTANG PASSAGE GEORGES DUHAMEL;730;1570400,737;2263918,653;1,39571067;43,56423498
TOULOUSE;31555;PL DES PRADETTES AV LOUIS ARISTE PASSERIEU;715;1569882,243;2265845,324;1,38883654;43,58148428
TOULOUSE;31555;CHE DE LESTANG RUE DU RECTEUR DOTTIN;732;1570402,391;2263460,856;1,39583933;43,56011541
TOULOUSE;31555;ALLEES DE BELLEFONTAINE;728;1571069,921;2263840,368;1,40401081;43,56364519
TOULOUSE;31555;CHE DU MIRAIL IMP DES VERGERS;717;1570689,239;2265799,597;1,39883741;43,58121163
TOULOUSE;31555;RUE FERDINAND LAULANIE;719;1570815,009;2265703,709;1,40041695;43,58037028
TOULOUSE;31555;RUE MAZAYGUES;708;1568994,941;2266510,431;1,37769335;43,58731602
TOULOUSE;31555;CH. DU MARIN;713;1569149,517;2265860,410;1,37976230;43,58149321
TOULOUSE;31555;AV JEAN BAYLET;714;1570345,778;2266200,874;1,39449066;43,58476383
TOULOUSE;31555;CHE DE CASSELARDIT N°160;702;1571007,674;2269344,804;1,40194446;43,61317022
TOULOUSE;31555;7 RUE DARBOUSSIER;736;1568937,681;2263453,947;1,37771527;43,55980009
TOULOUSE;31555;CHE FERRO LEBRES INTERMARCHE;710;1568619,186;2266308,057;1,37308987;43,58542942
TOULOUSE;31555;CH. DE TURLU;223;1573932,459;2274229,949;1,43704465;43,65762741
TOULOUSE;31555;AEROSPATIALE;737;1568168,222;2268842,899;1,36689679;43,60816205
TOULOUSE;31555;AEROSPATIALE;738;1567988,574;2269256,197;1,36457225;43,61184991
TOULOUSE;31555;AEROSPATIALE;739;1567993,650;2269291,196;1,36462668;43,61216575
TOULOUSE;31555;AEROSPATIALE;740;1568284,515;2269172,500;1,36825775;43,61114850
TOULOUSE;31555;AEROSPATIALE;741;1568432,930;2269158,224;1,37009934;43,61104596
TOULOUSE;31555;BRASSERIE STADE TOULOUSAIN;240;1572029,057;2270266,561;1,41437961;43,62163943
TOULOUSE;31555;PARKING STADE TOULOUSAIN;241;1572111,850;2270100,786;1,41544395;43,62016165
TOULOUSE;31555;CHEZ CARMEN;666;1573149,205;2267877,227;1,42880914;43,60032677
TOULOUSE;31555;ALLEE D'ANCELY;742;1570879,187;2269799,582;1,40024578;43,61724082
TOULOUSE;31555;FACE AU 306 ROUTE DE SEYSSES;667;1572397,599;2265066,737;1,42015642;43,57490753
TOULOUSE;31555;42 AVENUE FREDERIC ESTEBE;143;1573864,494;2270197,050;1,43713228;43,62132345
TOULOUSE;31555;AV GASPARD CORIOLIS METEO FRANCE;743;1568895,143;2265337,528;1,37673843;43,57674349
TOULOUSE;31555;AV GASPARD CORIOLIS METEO FRANCE;744;1569084,197;2265008,466;1,37915720;43,57381504
TOULOUSE;31555;GENDARMERIE COUREGES;570;1576611,602;2266444,909;1,47200791;43,58801171
TOULOUSE;31555;193 CHEMIN DE TOURNEFEUILLE;757;1568924,315;2268496,192;1,37634376;43,60517390
TOULOUSE;31555;115 ROUTE DE BAYONNE;758;1569498,668;2268842,509;1,38337407;43,60839015
TOULOUSE;31555;RUE CARLOS GARDEL;759;1570459,317;2269479,064;1,39512087;43,61428436
TOULOUSE;31555;RUE HENRI CHARDONNET;773;1571337,258;2268645,265;1,40619102;43,60693131
TOULOUSE;31555;RUE DE LISIEUX ANGLE PASSAGE GODFRAIN;774;1570386,720;2268390,874;1,39447931;43,60447909
TOULOUSE;31555;61 CHEMIN TEYNIER;775;1569977,246;2267590,341;1,38959845;43,59720442
TOULOUSE;31555;RUE DOMINIQUE CLOS FACE AU 158;777;1567950,629;2268779,511;1,36421727;43,60755352
TOULOUSE;31555;CHEMIN DE TOUNEFEUILLE PARKING METRO;778;1568483,654;2267765,679;1,37106203;43,59852315
TOULOUSE;31555;ALLEES DE LA LIMAGNE;779;1570817,763;2270102,703;1,39941340;43,61995811
TOULOUSE;31555;ROUTE DE SAINT SIMON ANGLE IMPASSE LAS CEGOS;756;1568935,594;2264381,984;1,37746762;43,56815136
TOULOUSE;31555;CHEMIN DE TUCAUT ANGLE IMPASSE DE TUCAUT;762;1569003,406;2262497,652;1,37875703;43,55120553
TOULOUSE;31555;RUE GIONO ANGLE ROUTE DE SAINT SIMON;763;1568536,685;2263948,804;1,37263437;43,56418363
TOULOUSE;31555;AVENUE MAURICE MAGRE FACE RUE DEODAT ROCHE;765;1569465,581;2265185,877;1,38383562;43,57547774
TOULOUSE;31555;15 RUE ROBERT ARON;767;1569946,109;2265142,916;1,38979384;43,57517417
TOULOUSE;31555;CHEMIN DES PRADETTES FACE RUE TASTEVIN;766;1569557,043;2265638,862;1,38485993;43,57957008
TOULOUSE;31555;RUE TOUNY LERYS ANGLE ROUTE DE SAINT SIMON;768;1570136,400;2265516,631;1,39206072;43,57857012
TOULOUSE;31555;221 ROUTE DE SAINT SIMON;769;1570366,550;2265734,313;1,39485819;43,58056870
TOULOUSE;31555;33 CHEMIN DU RAMELET MOUNDI;771;1570036,925;2266373,271;1,39062617;43,58626207
TOULOUSE;31555;ALLEES DES VITARELLES ANGLE RUE JEAN DOUJAT;772;1570674,114;2266929,176;1,39838354;43,59137438
TOULOUSE;31555;RUE POUTIER;776;1568860,271;2267078,141;1,37589018;43,59240152
TOULOUSE;31555;AVENUE PIERRE MOLETTE;711;1569573,192;2266699,003;1,38480749;43,58911330
TOULOUSE;31555;AVENUE NEEL RESIDENCE LES VILLAS DU SUD;761;1571410,337;2263214,731;1,40837043;43,55807300
TOULOUSE;31555;RUE DESPIAU ANGLE RUE CALBAiRAC;760;1571476,542;2263500,118;1,40912280;43,56065258
TOULOUSE;31555;CHEMIN DE LA FRONDE;770;1570366,315;2266409,005;1,39469567;43,58664037
TOULOUSE;31555;RUE PAUL DEBAUGES IMPASSE VIGEE LEBRUN;764;1568045,484;2264320,350;1,36646596;43,56744145
TOULOUSE;31555;RUE DE LONDRES PLACE MAURICE JACQUIER;726;1571801,130;2264399,353;1,41292937;43,56880034
TOULOUSE;31555;PLACE REGENCE ANGLE RUE VENDOME;753;1571648,094;2264223,042;1,41107655;43,56718763
TOULOUSE;31555;6 RUE ROBERT MESURET;747;1571077,345;2264217,897;1,40401392;43,56704396
TOULOUSE;31555;ROUTE DE SEYSSES ANGLE RUE DE RIMONT;754;1571190,008;2263581,917;1,40555768;43,56133983
TOULOUSE;31555;25 Bis RUE AUGUSTE GUENOT;755;1571382,713;2264237,665;1,40778865;43,56727400
TOULOUSE;31555;RUE PICASSO PLACE LEVESVILLE;734;1570544,423;2265820,493;1,39703976;43,58137483
TOULOUSE;31555;RUE DE LESTANG ANGLE RUE PELLETIER;745;1570443,412;2264758,380;1,39604037;43,57179925
TOULOUSE;31555;170 CHEMIN DE LESTANG;748;1570505,854;2264991,736;1,39675811;43,57391001
TOULOUSE;31555;PARKING BELLEFONTAINE;751;1570661,437;2264072,032;1,39890087;43,56566004
TOULOUSE;31555;ENTREE PASSAGE BRAQUE;749;1570836,463;2263993,744;1,40108546;43,56498551
TOULOUSE;31555;PASSAGE PAUL GAUGUIN ANGLE RUE GOYA;750;1570777,640;2263726,040;1,40042056;43,56256629
TOULOUSE;31555;RUE DE LA TOURASSE ANGLE CHEMINEMENT BLAISE CENDRARS;752;1570163,869;2263890,208;1,39278597;43,56393825
TOULOUSE;31555;RUE DE LA TOURASSE PARKING STADE;722;1570236,450;2263706,221;1,39372776;43,56229499
TOULOUSE;31555;Rue JAUFFRE RUDEL;781;1570420,598;2269060,912;1,39474028;43,61051470
TOULOUSE;31555;ROUTE DE SAINT SIMON;783;1568059,815;2263347,698;1,36687738;43,55869084
TOULOUSE;31555;DECHETTERIE ATLANTA;337;1576975,382;2271304,873;1,47541974;43,63180748
TOULOUSE;31555;RUE LOUISON BOBET CHEMIN BEAUREGARD;610;1570668,183;2267319,813;1,39821789;43,59488879
TOULOUSE;31555;DATURAS Déchêterie Payante;242;1572149,674;2270764,405;1,41575745;43,62614008
TOULOUSE;31555;CHEMIN GUILLLAUMET (ENSICA);327;1576458,464;2269376,586;1,46945057;43,61436973
TOULOUSE;31555;127 CHEMIN DE LESTANG;748;1570528,488;2264323,931;1,39719599;43,56790414
TOULOUSE;31555;BOULEVARD DE SUISSE ANGLE RUE RAMEAU;144;1572758,850;2269947,911;1,42349405;43,61889546
TOULOUSE;31555;RUE DE L'INVENTION;571;1578182,436;2267132,222;1,49130344;43,59445262
TOULOUSE;31555;PLACE SAUVEGRAIN;782;1569045,851;2266771,593;1,37826122;43,58967511
TOULOUSE;31555;CHEMIN DU LAPIN;243;1573537,628;2273748,656;1,43226210;43,65323001
TOULOUSE;31555;CASERNE VION;668;1573395,949;2267202,412;1,43202063;43,59429543
TOULOUSE;31555;PARKING PONTS JUMEAUX;244;1572102,147;2269010,283;1,41557855;43,61034639
TOULOUSE;31555;RUE MAURICE HUREL;572;1578361,356;2266042,760;1,49376076;43,58467701
TOULOUSE;31555;PLACE AUGUSTE ALBERT;569;1577187,446;2266797,835;1,47905825;43,59128187
TOULOUSE;31555;AVENUE DE L'URSS ANGLE BD DELACOURTIE;465;1574681,176;2266050,819;1,44819783;43,58414668
TOULOUSE;31555;AVENUE CHAMPOLLION ANGLE CHEMIN VOUET;784;1570314,221;2262343,637;1,39501241;43,55004605
TOULOUSE;31555;9 CHEMIN D'AUZEVILLE;467;1575283,691;2261972,026;1,45658479;43,54753989
TOULOUSE;31555;130 AVENUE JEAN RIEUX;573;1576098,479;2267016,863;1,46552565;43,59307475
TOULOUSE;31555;RUE DINETARD MAISON DU JUDO;313;1577228,018;2269615,867;1,47892878;43,61664889
TOULOUSE;31555;FACE AU 43 CHEMIN TRICOU;146;1573034,549;2269791,471;1,42694542;43,61753415
TOULOUSE;31555;RTE DE BLAGNAC DEVANT JOB;245;1571537,480;2269738,381;1,40841417;43,61680260
TOULOUSE;31555;RUE LEONCE LAVERGNE;785;1570381,934;2264618,505;1,39531250;43,57052991
TOULOUSE;31555;8 BOULEVARD DEODAT DE SEVERAC;669;1572959,315;2266332,176;1,42681602;43,58639047
TOULOUSE;31555;CHEMIN MAL CLABEL/RUE DE SUPERBAGNERES;574;1577526,153;2265699,137;1,48349757;43,58144937
TOULOUSE;31555;RUE MAURICE CAUNES/IMPASSE GESTA;339;1576880,372;2272310,753;1,47401619;43,64084408
TOULOUSE;31555;Avenue Charles de Fitte angle Rue Réclusane;670;1573268,949;2267714,874;1,43032953;43,59888586
TOULOUSE;31555;Face au 83 rue de Périole;340;1575804,484;2269795,646;1,46125517;43,61803344
TOULOUSE;31555;32 Avenue Bourges Maunoury;247;1575097,974;2271625,309;1,45208606;43,63438216
TOULOUSE;31555;Rue Louin Rue de l'Allier;248;1574929,289;2271024,746;1,45013331;43,62894959
TOULOUSE;31555;66 rue Ernest Renan;246;1574431,684;2271497,772;1,44385988;43,63312363
TOULOUSE;31555;RUE DU TIBET CHEMIN DE GUILHERMY;787;1568333,927;2264191,958;1,37006669;43,56633645
TOULOUSE;31555;Chemin de Gabardie Angle rue Jansou;341;1577547,823;2271357,574;1,48250036;43,63237503
TOULOUSE;31555;CHEMIN DE LA BOURDETTE (Parking Bellevue);471;1576012,924;2262872,331;1,46540383;43,55576239
TOULOUSE;31555;146 CHEMIN DES ETROITS;472;1573865,482;2261737,157;1,43909190;43,54519036
TOULOUSE;31555;AVENUE CHAMPOLLION ANGLE CHEMIN VOUET;784;1570314,221;2262343,637;1,39501241;43,55004605
TOULOUSE;31555;41 AVENUE CHAMPOLLION;788;1570405,840;2261776,185;1,39628004;43,54495510
TOULOUSE;31555;44 RUE LOUIS PLANA;343;1577216,947;2268932,207;1,47894498;43,61049462
TOULOUSE;31555;CITE DE L'ESPACE;575;1578258,871;2266278,312;1,49243963;43,58678030
TOULOUSE;31555;190 route de Launaguet;249;1574085,565;2272760,781;1,43928073;43,64443185
TOULOUSE;31555;Impasse Scudéry / Route de Launaguet;250;1574150,837;2274912,626;1,43959423;43,66380740
TOULOUSE;31555;Face au 7 rue du Colonel Roche;576;1576907,312;2263756,779;1,47627277;43,56386847
TOULOUSE;31555;2 Allées Emile Monso;577;1578988,337;2263140,448;1,50216366;43,55865864
TOULOUSE;31555;PLACE RAYMOND GRIMAUD;789;1568414,271;2268106,950;1,37012088;43,60158218
TOULOUSE;31555;Face au 55 Chemin du Chapitre;790;1571581,111;2263315,422;1,41046011;43,55900826
TOULOUSE;31555;4 RUE DES MOUETTES;473;1573982,366;2265185,236;1,43974560;43,57624052
TOULOUSE;31555;BOULEVARD LASCROSSES / ARNAUD BERNARD;148;1573931,635;2269118,047;1,43821251;43,61162451
TOULOUSE;31555;Devant les jardins de l'olympe;251;1571061,515;2270655,879;1,40230246;43,62497797
TOULOUSE;31555;PLACE DU SALIN;18;1574402,151;2267236,410;1,44447169;43,59476974
TOULOUSE;31555;BLD D'ARCOLE  (Ecole du Nord);38;1574146,064;2269055,566;1,44088270;43,61109808
TOULOUSE;31555;PLACE ANATOLE France;13;1573947,075;2268533,104;1,43853841;43,60636305
TOULOUSE;31555;RUE DU PONT MONTAUDRAN (côté place Dupuy);15;1575339,423;2267646,090;1,45598393;43,59861220
TOULOUSE;31555;BLD DE STRASBOURG / RUE ST BERNARD;33;1574448,504;2268867,615;1,44467166;43,60945712
TOULOUSE;31555;BLD DE STRASBOURG  / PLACE V. HUGO;34;1574614,298;2268638,772;1,44677746;43,60742531
TOULOUSE;31555;RUE PEYROLIERES / RUE DE METZ;40;1574145,426;2267807,038;1,44116177;43,59986216
TOULOUSE;31555;RUE DES PRETRES (CARMES);41;1574388,287;2267512,121;1,44423680;43,59724863
TOULOUSE;31555;PLACE DUPUY;42;1575249,691;2267828,729;1,45483118;43,60024097
TOULOUSE;31555;PLACE ST AUBIN;16;1575251,790;2268170,856;1,45477923;43,60332021
TOULOUSE;31555;PLACE ST JACQUES;2;1574961,322;2267548,506;1,45132420;43,59767136
TOULOUSE;31555;PLACE DE LA DAURADE;23;1574027,941;2268002,924;1,43966187;43,60160536
TOULOUSE;31555;PLACE ROQUELAINE;19;1574731,785;2269210,632;1,44810165;43,61259116
TOULOUSE;31555;PLACE SAINT PIERRE;39;1573752,843;2268206,011;1,43620836;43,60338695
TOULOUSE;31555;BLD ARMAND DUPORTAL / ALLEE DE BARCELONE;22;1573634,573;2268327,063;1,43471579;43,60445650
TOULOUSE;31555;RUE DE METZ / RUE DES MARCHANDS;12;1574278,046;2267830,196;1,44279870;43,60009270
TOULOUSE;31555;AVENUE MAURICE HAURIOU;14;1574144,790;2267161,758;1,44130216;43,59405499
TOULOUSE;31555;RUE RAYMOND IV / RUE CHEVREUL;43;1574988,835;2269175,969;1,45129333;43,61232191
TOULOUSE;31555;BLD D'ARCOLE ( n°40 ) / RUE DE LA BALANCE;27;1574034,878;2269113,390;1,43949230;43,61159987
TOULOUSE;31555;BLD D'ARCOLE / RUE DES CHALETS;20;1574293,042;2269032,154;1,44270847;43,61091192
TOULOUSE;31555;AVENUE DE LA GARONNETTE;44;1574109,715;2267645,860;1,44075659;43,59840570
TOULOUSE;31555;PLACE SAINTE SCARBES;45;1574744,733;2267582,017;1,44863456;43,59793698
TOULOUSE;31555;BLD CARNOT / PLACE ROLAND;7;1574960,252;2268190,227;1,45116443;43,60344622
TOULOUSE;31555;BLD CARNOT FACE N°10;11;1575024,164;2267985,187;1,45200271;43,60161161
TOULOUSE;31555;ALLEES JULES GUESDE / RUE OZENNE;21;1574756,701;2267210,038;1,44886783;43,59459141
TOULOUSE;31555;BLD CARNOT / TROIS JOURNEES;32;1574793,311;2268392,800;1,44905072;43,60524151
TOULOUSE;31555;PLACE ESQUIROL;28;1574434,134;2267870,938;1,44472224;43,60048537
TOULOUSE;31555;RUE DES LOIS ( Place RABIN );35;1574153,138;2268511,236;1,44109543;43,60620070
TOULOUSE;31555;PLACE ST SERNIN / RUE GATIEN ARNOULT;24;1574176,199;2268818,199;1,44131049;43,60896699
TOULOUSE;31555;PLACE JULIEN / RUE DE LA CITEE ADMINISTRATIVE;26;1573837,793;2268747,734;1,43713555;43,60827627
TOULOUSE;31555;BLD LASCROSSES (poste);31;1573864,254;2269051,861;1,43739320;43,61101761
TOULOUSE;31555;ALLEES PAUL SABATIER ( face au n°21 );17;1575331,957;2267494,891;1,45592589;43,59725027
TOULOUSE;31555;RUE DE L'INDUSTRIE ( face au n°32 );25;1574970,132;2268436,852;1,45123047;43,60566730
TOULOUSE;31555;ALLEE JEAN-JAURES / RUE BACHELIER;1;1574996,563;2268621,332;1,45151569;43,60733188
TOULOUSE;31555;;47;1575212,517;2268628,189;1,45418866;43,60742938
TOULOUSE;31555;RUE RIQUET DERRIERE LE SOFITEL;36;1575176,712;2268789,857;1,45370836;43,60887834
TOULOUSE;31555;BLD BONREPOS ( gare );6;1575143,076;2268907,271;1,45326501;43,60992941
TOULOUSE;31555;ANGLE RUE BAYARD/ BD DE STRASBOURG;49;1574594,695;2268711,251;1,44651808;43,60807431
TOULOUSE;31555;BLD MATABIAU (entre le n°11 et le n°12);10;1574729,452;2269470,685;1,44801324;43,61493105
TOULOUSE;31555;BLD MATABIAU / RUE CHATEAUDUN;5;1574557,709;2269497,351;1,44587988;43,61514245
TOULOUSE;31555;BLD MATABIAU / RUE SAINT HONEST (côté canal);3;1574284,897;2269491,456;1,44250210;43,61504393
TOULOUSE;31555;RUE DES CHALETS / RUE VAUBAN;4;1573973,094;2269596,124;1,43861594;43,61593377
TOULOUSE;31555;RUE DAURIAC;46;1575254,618;2268005,071;1,45485202;43,60182873
TOULOUSE;31555;8 rue CAULET;791;1567406,606;2268630,600;1,35751587;43,60611792
TOULOUSE;31555;RUE DES EPARGES RUE DES ARBUSTES;579;1577008,484;2268150,970;1,47653857;43,60343003
TOULOUSE;31555;RUE DE PERIOLE IMPASSE ROUS;345;1576189,783;2269905,514;1,46600299;43,61908559
TOULOUSE;31555;BOULEVARD DE SUISSE FACE AU 27;149;1572471,362;2269328,722;1,42007720;43,61327467
TOULOUSE;31555;Parking COURS DILLON;672;1573780,766;2267336,332;1,43675459;43,59556516
TOULOUSE;31555;5 RUE DE L'ABBE NAUDIN Cité Madrid;253;1571655,990;2269344,958;1,40997434;43,61328232
TOULOUSE;31555;13 AVENUE RAYMOND BADIOU;673;1571298,987;2267808,501;1,40591371;43,59939458
TOULOUSE;31555;20 Avenue Marcel DASSAULT;580;1578508,845;2265497,931;1,49570750;43,57979765
TOULOUSE;31555;117 AV DES ARENES ROMAINES;792;1570632,190;2269399,699;1,39728084;43,61359985
